URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/address-type,4.0.1,active,"2.16.840.1.113883.4.642.4.70",AddressType,AddressType,"The type of an address (physical / postal).","ValueSet/address-type"
http://hl7.org/fhir/address-use,4.0.1,active,"2.16.840.1.113883.4.642.4.68",AddressUse,AddressUse,"The use of an address.","ValueSet/address-use"
http://hl7.org/fhir/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ValueSet/administrative-gender,ValueSet/fr-core-vs-patient-gender"
http://hl7.org/fhir/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.4.621",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","ValueSet/bundle-type"
http://hl7.org/fhir/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.4.72",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","ValueSet/contact-point-system"
http://hl7.org/fhir/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.4.74",ContactPointUse,ContactPointUse,"Use of contact point.","ValueSet/contact-point-use"
http://hl7.org/fhir/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.4.513",DaysOfWeek,DaysOfWeek,"The days of the week.","ValueSet/days-of-week"
http://hl7.org/fhir/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.4.625",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","ValueSet/http-verb"
http://hl7.org/fhir/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.4.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use,ValueSet/fr-core-vs-patient-identifier-use-ins"
http://hl7.org/fhir/link-type,4.0.1,active,"2.16.840.1.113883.4.642.4.424",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","ValueSet/link-type"
http://hl7.org/fhir/name-use,4.0.1,active,"2.16.840.1.113883.4.642.4.66",NameUse,NameUse,"The use of a human name.","ValueSet/name-use,ValueSet/NameUseUsualOrOfficial"
http://hl7.org/fhir/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.112",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","ValueSet/request-status"
http://hl7.org/fhir/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.4.623",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","ValueSet/search-entry-mode"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/servicerequest-category,ValueSet/c80-practice-codes,ValueSet/participant-role,ValueSet/body-site,ValueSet/servicerequest-orderdetail,ValueSet/procedure-code,ValueSet/procedure-reason,ValueSet/medication-as-needed-reason"
http://terminology.hl7.org/CodeSystem/common-tags,1.0.1,active,"2.16.840.1.113883.4.642.1.1067",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","ValueSet/common-tags"
http://terminology.hl7.org/CodeSystem/contactentity-type,2.0.0,active,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/program,1.0.1,active,"2.16.840.1.113883.4.642.1.1384",Program,Program,"This value set defines an example set of codes that could be can be used to classify groupings of service-types/specialties.","ValueSet/program"
http://terminology.hl7.org/CodeSystem/service-provision-conditions,1.0.1,active,"2.16.840.1.113883.4.642.1.1143",ServiceProvisionConditions,ServiceProvisionConditions,"The code(s) that detail the conditions under which the healthcare service is available/offered.","ValueSet/service-provision-conditions"
http://terminology.hl7.org/CodeSystem/service-referral-method,1.0.1,active,"2.16.840.1.113883.4.642.1.1142",ReferralMethod,ReferralMethod,"The methods of referral can be used when referring to a specific HealthCareService resource.","ValueSet/service-referral-method"
http://terminology.hl7.org/CodeSystem/v2-0131,3.0.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/fr-core-vs-patient-contact-role,ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v2-0203,5.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type,ValueSet/fr-core-vs-patient-identifier-type"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,4.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/fr-core-vs-marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,4.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/fr-core-vs-marital-status"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,4.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/v3-ServiceDeliveryLocationRoleType"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-marital-status,2.2.0,draft,,FRCoreCodeSystemMaritalStatus,FR Core CodeSystem Marital Status,"Marital status","ValueSet/fr-core-vs-marital-status"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-method-collection,2.2.0,active,,FRCoreCodeSystemMethodCollection,FR Core CodeSystem Mode Validation Identite,"Méthode de collection de l'identité","ValueSet/fr-core-vs-identity-method-collection"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-mode-validation-identity,2.2.0,active,,FRCoreCodeSystemModeValidationIdentite,FR Core CodeSystem Mode Validation Identite,"Mode de validation de l'identité","ValueSet/fr-core-vs-mode-validation-identity-ins"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-patient-contact-relationship-category,2.2.0,active,,FRCoreCodeSystemPatientContactRelationshipCategory,FR Core CodeSystem Patient Contact Relationship Category,"Catégorie de la relation du contact patient : rôle ou type de relation","ValueSet/fr-core-vs-patient-contact-relationship-category"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-v2-0203,2.2.0,active,,FRCoreCodeSystemv2_0203,FR Core CodeSystem v2-0203,"HL7 v2 - Identifier type","ValueSet/fr-core-vs-patient-identifier-type"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-v2-0445,2.2.0,draft,,FRCoreCodeSystemv2_0445,FR Core CodeSystem v2-0445,"HL7 v2 - Table 0445","ValueSet/fr-core-vs-identity-reliability"
https://hl7.fr/ig/fhir/core/CodeSystem/fr-core-cs-v2-3307,2.2.0,draft,,FRCoreCodeSystemv2_3307,FR Core CodeSystem v2-3307,"HL7 v2 - Table 3307","ValueSet/fr-core-vs-organization-type"
https://interop.esante.gouv.fr/ig/fhir/annuaire/CodeSystem/as-cs-organization-types,1.1.0,active,,AsCsOrganizationTypes,AS CodeSystem OrganizationTypes,"CodeSystem définissant les types d'organisation","ValueSet/as-vs-organization-types"
https://interop.esante.gouv.fr/ig/fhir/annuaire/CodeSystem/as-cs-type-etablissement,1.1.0,active,,AsCsTypeEtablissement,AS CodeSystem Type Etablissement,"CodeSystem définissant les types d'établissement.","ValueSet/as-vs-type-etablissement"
